date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,PRO030,95.5,67.8,173109,84.8,82.0
2026-01-02,PRO031,80.3,53.4,108751,95.3,48.4
2026-01-02,PRO032,42.6,58.5,148367,93.5,22.6
2026-01-02,PRO033,48.2,60.4,72614,62.1,12.1
2026-01-02,PRO034,42.8,80.8,163535,64.6,47.0
2026-01-02,PRO035,64.6,32.1,72489,71.6,40.0
2026-01-02,PRO036,77.0,40.4,165491,92.3,32.0
2026-01-03,PRO001,79.4,20.6,150058,88.1,90.4
2026-01-03,PRO002,70.2,32.0,29426,87.1,68.3
2026-01-03,PRO003,89.2,83.4,123510,69.6,26.1
2026-01-03,PRO004,60.0,56.7,102127,96.0,64.1
2026-01-03,PRO005,66.0,75.4,25782,71.6,81.3
2026-01-03,PRO006,82.2,40.9,112476,96.5,91.4
2026-01-03,PRO007,46.8,47.7,114312,88.6,9.2
2026-01-03,PRO008,48.9,47.1,76518,82.7,17.6
2026-01-03,PRO009,40.7,30.9,20544,88.2,11.1
2026-01-03,PRO010,43.2,71.4,94864,73.5,67.7
2026-01-03,PRO011,53.9,50.5,50444,93.0,28.1
2026-01-03,PRO012,69.5,72.7,123970,98.0,42.2
2026-01-03,PRO013,82.7,42.7,105548,70.3,66.4
2026-01-03,PRO014,49.5,49.6,156028,83.6,23.4
2026-01-03,PRO015,72.3,56.6,63415,65.2,66.7
2026-01-03,PRO016,80.5,54.4,81689,62.3,19.4
2026-01-03,PRO017,96.8,80.8,115886,75.3,21.0
2026-01-03,PRO018,58.6,81.4,144474,90.2,32.7
2026-01-03,PRO019,48.5,62.9,81069,96.0,42.4
2026-01-03,PRO020,77.0,59.8,100690,96.5,27.6
2026-01-03,PRO021,76.8,59.4,23561,98.7,35.7
2026-01-03,PRO022,72.2,70.4,76537,88.2,27.5
2026-01-03,PRO023,94.8,27.9,160094,86.8,36.0
2026-01-03,PRO024,81.5,49.3,81579,75.3,59.4
2026-01-03,PRO025,42.9,33.7,158449,66.4,79.4
2026-01-03,PRO026,43.1,30.3,6992,87.1,84.1
2026-01-03,PRO027,79.4,37.7,109526,87.1,87.6
2026-01-03,PRO028,69.7,57.5,40836,88.0,27.3
2026-01-03,PRO029,51.6,80.8,28959,89.9,58.9
2026-01-03,PRO030,45.5,31.5,110249,72.9,43.4
2026-01-03,PRO031,57.3,37.4,11106,82.2,20.8
2026-01-03,PRO032,62.4,83.5,162389,92.3,88.7
2026-01-03,PRO033,66.6,27.4,119157,82.3,14.3
2026-01-03,PRO034,62.5,52.8,24626,89.5,8.6
2026-01-03,PRO035,83.2,57.6,173762,90.6,40.6
2026-01-03,PRO036,62.8,38.6,67918,87.4,47.1
2026-01-04,PRO001,61.7,60.4,92917,97.3,13.8
2026-01-04,PRO002,76.2,28.9,38820,68.4,18.0
2026-01-04,PRO003,69.9,32.5,21273,67.2,29.5
2026-01-04,PRO004,96.8,48.9,182674,72.8,53.0
2026-01-04,PRO005,56.5,38.4,71859,98.6,9.8
2026-01-04,PRO006,68.1,70.2,150293,84.4,50.2
2026-01-04,PRO007,84.3,40.3,37967,86.1,48.8
2026-01-04,PRO008,64.5,41.7,58654,66.3,30.2
2026-01-04,PRO009,87.1,27.8,158039,98.1,21.5
2026-01-04,PRO010,74.2,55.2,32677,93.2,76.8
2026-01-04,PRO011,63.6,31.2,134343,94.4,14.8
2026-01-04,PRO012,89.3,68.0,104316,93.4,91.9
2026-01-04,PRO013,69.1,44.4,13352,90.8,87.0
2026-01-04,PRO014,46.1,57.1,63913,67.2,74.6
2026-01-04,PRO015,56.9,37.2,114650,98.6,66.7
2026-01-04,PRO016,73.1,59.8,25473,69.6,17.5
2026-01-04,PRO017,95.4,39.2,170207,77.0,49.7
2026-01-04,PRO018,88.7,46.3,131840,86.4,12.8
2026-01-04,PRO019,59.7,27.7,96699,95.1,68.7
2026-01-04,PRO020,87.3,45.5,151756,63.5,13.5
2026-01-04,PRO021,72.7,58.7,15450,63.6,42.6
2026-01-04,PRO022,56.7,32.7,124545,62.0,27.9
2026-01-04,PRO023,61.6,43.3,62377,68.6,64.7
2026-01-04,PRO024,48.8,81.7,144070,65.3,10.4
2026-01-04,PRO025,65.1,64.7,76073,93.4,56.9
2026-01-04,PRO026,78.2,47.5,12980,72.1,71.0
2026-01-04,PRO027,87.7,67.7,144712,92.4,85.2
2026-01-04,PRO028,55.8,34.7,66665,62.3,20.5
2026-01-04,PRO029,50.1,37.6,159505,64.3,16.4
2026-01-04,PRO030,47.9,38.8,43974,80.9,57.2
2026-01-04,PRO031,85.6,40.3,5554,94.7,49.0
2026-01-04,PRO032,89.0,22.0,59603,84.4,55.8
2026-01-04,PRO033,83.6,79.9,152608,73.8,79.5
2026-01-04,PRO034,83.1,37.3,141932,78.1,17.6
2026-01-04,PRO035,91.4,29.6,100551,84.6,9.0
2026-01-04,PRO036,82.2,28.2,22875,76.6,23.3
2026-01-05,PRO001,63.8,54.9,70178,68.4,52.6
2026-01-05,PRO002,73.4,40.2,44954,93.1,34.4
2026-01-05,PRO003,44.4,78.3,162655,86.6,65.9
2026-01-05,PRO004,65.4,67.7,36345,93.9,33.8
2026-01-05,PRO005,64.2,27.3,19892,69.2,86.2
2026-01-05,PRO006,59.4,68.6,98066,65.3,21.3
2026-01-05,PRO007,53.3,38.6,174045,78.4,68.5
2026-01-05,PRO008,44.5,35.1,87154,65.4,33.1
2026-01-05,PRO009,52.2,18.9,63659,71.2,33.7
2026-01-05,PRO010,56.2,76.5,107297,81.3,31.2
2026-01-05,PRO011,56.5,63.5,165311,86.5,18.0
2026-01-05,PRO012,91.4,55.5,103588,85.7,11.4
2026-01-05,PRO013,50.8,47.7,184365,88.2,32.2
2026-01-05,PRO014,58.6,68.3,116094,90.4,77.7
2026-01-05,PRO015,50.1,58.2,172983,87.7,46.0
2026-01-05,PRO016,51.1,45.7,57830,91.3,87.2
2026-01-05,PRO017,43.9,53.9,63136,89.9,69.9
2026-01-05,PRO018,70.3,71.1,49808,71.1,25.8
2026-01-05,PRO019,81.4,45.9,83438,74.2,66.3
2026-01-05,PRO020,52.2,57.6,128995,84.1,41.3
2026-01-05,PRO021,84.3,54.3,66918,63.4,26.1
2026-01-05,PRO022,68.3,19.3,166138,74.2,40.8
2026-01-05,PRO023,71.2,48.1,53078,97.0,80.0
2026-01-05,PRO024,58.9,83.2,47674,74.5,51.5
2026-01-05,PRO025,47.4,27.3,128714,74.1,55.7
2026-01-05,PRO026,55.3,24.4,81678,62.3,45.0
2026-01-05,PRO027,59.4,81.6,42021,71.3,69.5
2026-01-05,PRO028,79.3,64.5,86597,72.4,9.5
2026-01-05,PRO029,87.3,38.0,27043,96.3,93.3
2026-01-05,PRO030,85.7,65.0,52843,98.3,90.3
2026-01-05,PRO031,52.7,26.5,158773,65.4,75.9
2026-01-05,PRO032,92.8,78.3,162218,95.5,72.5
2026-01-05,PRO033,72.3,71.0,36993,97.7,27.8
2026-01-05,PRO034,47.2,62.7,174521,81.7,53.0
2026-01-05,PRO035,40.8,66.4,78349,62.2,40.3
2026-01-05,PRO036,87.8,83.7,153049,97.4,47.7
2026-01-06,PRO001,50.7,46.5,55023,95.0,52.7
2026-01-06,PRO002,79.1,73.7,167138,85.1,86.0
2026-01-06,PRO003,72.9,37.6,55697,79.5,45.8
2026-01-06,PRO004,41.1,27.8,6340,98.5,46.2
2026-01-06,PRO005,54.8,51.0,108677,89.4,33.5
2026-01-06,PRO006,71.8,77.5,87064,63.3,18.8
2026-01-06,PRO007,76.5,68.6,56495,65.6,68.4
2026-01-06,PRO008,87.1,61.6,82531,71.6,47.5
2026-01-06,PRO009,68.0,34.8,78579,98.4,21.9
2026-01-06,PRO010,68.3,47.2,142659,81.2,45.7
2026-01-06,PRO011,80.9,24.7,168377,65.8,88.4
2026-01-06,PRO012,53.9,42.5,34283,68.9,80.8
2026-01-06,PRO013,85.9,31.1,169854,65.5,25.9
2026-01-06,PRO014,40.7,80.6,42487,72.4,73.6
2026-01-06,PRO015,41.2,38.6,5452,97.3,56.6
2026-01-06,PRO016,67.4,24.1,58696,85.8,83.0
2026-01-06,PRO017,44.9,51.0,51968,65.5,90.1
2026-01-06,PRO018,93.4,56.9,180000,71.3,26.7
2026-01-06,PRO019,70.0,70.0,177589,96.5,9.3
2026-01-06,PRO020,60.5,18.9,163137,93.2,62.9
2026-01-06,PRO021,87.2,80.7,127711,87.7,44.4
2026-01-06,PRO022,50.1,82.4,43208,97.7,72.6
2026-01-06,PRO023,71.8,18.1,148111,98.3,41.3
2026-01-06,PRO024,89.0,39.4,92477,85.9,22.2
2026-01-06,PRO025,54.2,29.5,10726,93.8,16.5
2026-01-06,PRO026,74.5,33.9,92441,62.5,12.0
2026-01-06,PRO027,70.4,77.4,39775,69.1,42.4
2026-01-06,PRO028,60.2,58.5,46565,78.3,44.5
2026-01-06,PRO029,74.4,20.8,145506,93.4,77.5
2026-01-06,PRO030,56.8,25.7,21529,76.7,21.8
2026-01-06,PRO031,84.9,56.1,71498,87.3,68.7
2026-01-06,PRO032,62.5,69.4,164135,98.3,46.5
2026-01-06,PRO033,80.8,50.4,92062,65.6,74.7
2026-01-06,PRO034,72.4,75.7,103500,69.7,60.3
2026-01-06,PRO035,72.9,20.9,147691,91.5,93.7
2026-01-06,PRO036,46.7,49.1,92776,93.4,77.7
2026-01-07,PRO001,40.4,31.7,50388,79.8,39.2
2026-01-07,PRO002,69.7,36.4,93316,80.9,79.8
2026-01-07,PRO003,79.7,30.0,152657,93.1,52.9
2026-01-07,PRO004,73.3,40.7,10359,77.1,14.6
2026-01-07,PRO005,70.1,75.2,154508,92.3,31.8
2026-01-07,PRO006,41.2,80.5,98755,74.8,32.0
2026-01-07,PRO007,57.1,31.6,82724,91.6,86.8
2026-01-07,PRO008,77.8,58.8,112354,76.0,11.3
2026-01-07,PRO009,83.1,77.5,172466,87.0,29.3
2026-01-07,PRO010,60.4,67.5,181948,68.4,50.1
2026-01-07,PRO011,89.8,32.1,110578,90.0,49.4
2026-01-07,PRO012,54.2,66.5,22024,79.2,78.6
2026-01-07,PRO013,50.9,82.5,96008,91.6,45.9
2026-01-07,PRO014,96.9,28.1,79904,72.0,93.1
2026-01-07,PRO015,65.4,60.6,172442,96.4,34.3
2026-01-07,PRO016,92.5,24.6,175936,85.5,23.6
2026-01-07,PRO017,96.0,60.6,134334,90.8,19.5
2026-01-07,PRO018,49.0,59.2,111698,92.1,81.1
2026-01-07,PRO019,66.4,67.0,180185,83.0,82.1
2026-01-07,PRO020,60.5,31.0,138184,97.8,58.7
2026-01-07,PRO021,48.5,75.9,137669,88.6,42.8
2026-01-07,PRO022,48.3,52.0,172281,87.8,22.0
2026-01-07,PRO023,94.9,39.8,174207,67.9,92.8
2026-01-07,PRO024,45.3,56.0,17737,69.1,85.8
2026-01-07,PRO025,46.0,45.6,171034,64.4,82.0
2026-01-07,PRO026,78.1,20.8,170577,75.2,83.4
2026-01-07,PRO027,92.7,50.2,145168,84.4,39.3
2026-01-07,PRO028,64.0,50.8,33932,74.5,70.7
2026-01-07,PRO029,72.0,30.0,157153,93.4,65.6
2026-01-07,PRO030,72.1,35.9,2620,64.0,68.6
2026-01-07,PRO031,93.8,81.2,31230,76.1,86.7
2026-01-07,PRO032,72.4,32.7,99324,65.2,75.6
2026-01-07,PRO033,41.0,26.2,34085,97.9,43.0
2026-01-07,PRO034,77.4,33.5,127418,79.9,10.7
2026-01-07,PRO035,75.8,41.6,76862,92.9,70.9
2026-01-07,PRO036,64.0,34.3,52495,90.3,82.6
2026-01-08,PRO001,62.9,38.4,86923,74.0,49.4
2026-01-08,PRO002,79.9,56.2,11867,85.5,13.2
2026-01-08,PRO003,59.7,52.4,136281,65.8,46.3
2026-01-08,PRO004,62.8,81.2,120048,65.8,25.7
2026-01-08,PRO005,74.0,25.7,59543,94.3,22.7
2026-01-08,PRO006,73.7,43.3,184023,69.3,61.0
2026-01-08,PRO007,53.0,54.7,31185,74.7,22.6
2026-01-08,PRO008,58.9,52.4,133589,67.1,37.0
2026-01-08,PRO009,89.6,70.1,94939,97.4,51.9
2026-01-08,PRO010,58.4,20.3,123048,64.8,37.0
2026-01-08,PRO011,71.3,47.2,3845,70.3,43.5
2026-01-08,PRO012,59.8,82.2,103716,95.4,75.6
2026-01-08,PRO013,69.0,69.9,3332,78.9,57.0
2026-01-08,PRO014,62.0,38.0,15144,87.5,23.6
2026-01-08,PRO015,90.7,34.1,169216,95.2,58.3
2026-01-08,PRO016,50.9,71.3,35620,92.6,20.9
2026-01-08,PRO017,46.1,59.6,181402,85.0,82.4
2026-01-08,PRO018,70.8,18.5,160978,67.4,49.4
2026-01-08,PRO019,80.8,36.2,113931,94.6,10.0
2026-01-08,PRO020,67.3,56.0,31120,96.6,43.1
2026-01-08,PRO021,59.7,32.1,40606,85.1,89.4
2026-01-08,PRO022,51.7,78.5,109926,81.7,92.0
2026-01-08,PRO023,56.1,69.3,19033,83.1,62.2
2026-01-08,PRO024,82.0,34.2,118934,71.8,54.5
2026-01-08,PRO025,52.9,67.9,107551,69.7,42.1
2026-01-08,PRO026,90.4,68.9,8629,92.5,53.4
2026-01-08,PRO027,94.9,81.5,149128,74.6,56.3
2026-01-08,PRO028,59.3,41.4,33612,68.3,75.1
2026-01-08,PRO029,43.2,76.1,81975,97.9,75.8
2026-01-08,PRO030,59.2,55.1,101996,69.2,50.0
2026-01-08,PRO031,64.7,49.9,176391,77.2,56.9
2026-01-08,PRO032,74.1,31.5,125322,74.2,14.1
2026-01-08,PRO033,78.2,50.6,22908,66.7,36.6
2026-01-08,PRO034,66.7,49.2,49744,88.9,85.5
2026-01-08,PRO035,59.7,61.4,36916,97.8,86.1
2026-01-08,PRO036,78.5,60.4,48532,86.7,57.3
2026-01-09,PRO001,80.0,47.2,154570,92.7,30.8
2026-01-09,PRO002,46.7,24.7,133803,92.7,9.5
2026-01-09,PRO003,60.2,19.9,32256,69.4,89.5
2026-01-09,PRO004,43.3,28.0,167367,82.6,32.8
2026-01-09,PRO005,88.9,26.7,142171,76.1,26.3
2026-01-09,PRO006,51.4,76.6,65696,92.1,75.8
2026-01-09,PRO007,78.0,25.1,133220,71.2,82.5
2026-01-09,PRO008,81.8,38.2,35683,95.9,18.3
2026-01-09,PRO009,69.7,55.6,15969,94.6,13.9
2026-01-09,PRO010,93.0,73.7,125602,78.0,36.9
2026-01-09,PRO011,68.6,39.6,137591,71.1,15.2
2026-01-09,PRO012,61.5,73.6,80450,67.6,91.1
2026-01-09,PRO013,48.9,53.7,21362,69.5,20.1
2026-01-09,PRO014,42.7,18.8,67411,77.8,56.8
2026-01-09,PRO015,44.3,57.9,180822,94.6,34.6
2026-01-09,PRO016,46.1,73.4,22061,62.5,65.6
2026-01-09,PRO017,57.4,74.1,16163,73.2,57.7
2026-01-09,PRO018,55.1,36.5,63500,71.5,42.4
2026-01-09,PRO019,42.5,19.3,45384,71.6,39.1
2026-01-09,PRO020,78.6,72.5,68597,92.6,84.2
2026-01-09,PRO021,49.9,74.6,181223,71.2,38.4
2026-01-09,PRO022,62.2,47.1,131122,85.7,34.4
2026-01-09,PRO023,68.4,50.6,157014,96.0,19.4
2026-01-09,PRO024,48.6,68.7,158026,86.6,26.8
2026-01-09,PRO025,45.1,67.3,93177,81.0,35.6
2026-01-09,PRO026,87.2,60.1,24140,83.3,18.3
2026-01-09,PRO027,93.8,51.9,57135,72.7,38.0
2026-01-09,PRO028,62.4,35.0,79386,78.2,24.5
2026-01-09,PRO029,59.5,32.8,32257,75.5,15.9
2026-01-09,PRO030,63.2,56.8,153993,96.0,35.1
2026-01-09,PRO031,89.9,34.1,79310,98.7,9.7
2026-01-09,PRO032,95.2,42.8,52134,97.7,84.2
2026-01-09,PRO033,48.8,59.2,16744,78.9,74.1
2026-01-09,PRO034,82.0,33.5,119242,89.7,25.5
2026-01-09,PRO035,88.4,57.2,95386,88.3,69.2
2026-01-09,PRO036,55.3,19.7,106294,78.6,34.8
2026-01-10,PRO001,87.6,57.2,162228,95.4,76.2
2026-01-10,PRO002,71.5,63.7,79173,64.6,73.8
2026-01-10,PRO003,51.6,23.7,51601,83.3,10.4
2026-01-10,PRO004,93.6,66.4,132608,62.6,82.5
2026-01-10,PRO005,59.3,73.4,147220,79.0,44.2
2026-01-10,PRO006,82.8,61.5,176793,83.7,12.5
2026-01-10,PRO007,85.2,56.3,99106,72.2,90.6
2026-01-10,PRO008,94.0,30.6,136100,68.6,44.9
2026-01-10,PRO009,84.7,58.2,9303,84.4,59.0
2026-01-10,PRO010,43.8,61.2,40720,82.7,40.4
2026-01-10,PRO011,63.0,31.5,184367,74.3,92.0
2026-01-10,PRO012,88.1,21.2,89072,75.4,88.8
2026-01-10,PRO013,78.0,76.8,144957,85.6,27.0
2026-01-10,PRO014,73.5,67.7,74884,64.1,70.9
2026-01-10,PRO015,81.1,21.8,109920,71.3,93.6
2026-01-10,PRO016,45.4,66.8,107738,95.6,53.6
2026-01-10,PRO017,86.2,52.4,80849,64.2,20.1
2026-01-10,PRO018,72.8,62.6,61955,64.7,21.3
2026-01-10,PRO019,96.8,51.3,22527,81.0,64.0
2026-01-10,PRO020,68.7,39.2,73719,69.4,54.6
2026-01-10,PRO021,56.6,59.7,26924,94.9,31.4
2026-01-10,PRO022,56.3,45.0,178600,72.3,92.5
2026-01-10,PRO023,86.5,29.2,49199,83.6,47.8
2026-01-10,PRO024,45.5,60.5,65796,89.8,8.2
2026-01-10,PRO025,90.0,30.8,107480,87.7,70.2
2026-01-10,PRO026,81.9,65.2,40087,78.8,25.2
2026-01-10,PRO027,73.1,79.2,45756,77.4,78.9
2026-01-10,PRO028,41.5,38.7,81946,78.9,42.2
2026-01-10,PRO029,82.2,53.9,89776,77.7,83.3
2026-01-10,PRO030,76.5,30.5,47959,92.8,36.2
2026-01-10,PRO031,76.3,49.4,101983,67.4,88.5
2026-01-10,PRO032,58.6,34.4,142269,75.7,77.2
2026-01-10,PRO033,65.2,28.3,93947,75.7,68.8
2026-01-10,PRO034,94.1,68.0,17067,95.3,57.8
2026-01-10,PRO035,47.9,40.4,111635,95.8,15.3
2026-01-10,PRO036,74.0,73.1,77222,85.4,70.3
2026-01-11,PRO001,67.7,22.9,65774,94.1,82.8
2026-01-11,PRO002,79.8,66.8,180101,76.6,25.7
2026-01-11,PRO003,44.7,41.4,58972,63.9,85.3
2026-01-11,PRO004,94.5,80.5,183362,80.1,24.4
2026-01-11,PRO005,92.8,65.6,53288,80.4,32.8
2026-01-11,PRO006,47.8,76.7,3908,81.1,29.9
2026-01-11,PRO007,48.0,82.6,154466,63.6,49.2
2026-01-11,PRO008,86.8,40.3,127424,79.8,92.5
2026-01-11,PRO009,86.5,20.7,76356,96.7,33.4
2026-01-11,PRO010,57.7,20.0,7328,86.7,24.5
2026-01-11,PRO011,48.8,83.8,181357,62.6,54.7
2026-01-11,PRO012,60.1,30.7,120538,70.6,8.6
2026-01-11,PRO013,68.7,29.1,73023,89.5,56.4
2026-01-11,PRO014,73.0,31.1,91247,67.4,14.7
2026-01-11,PRO015,67.3,48.5,25321,86.2,91.2
2026-01-11,PRO016,77.2,72.4,3003,80.1,25.8
2026-01-11,PRO017,41.9,24.0,85760,86.5,39.1
2026-01-11,PRO018,82.9,45.0,28591,86.0,31.5
2026-01-11,PRO019,70.3,79.8,107699,91.3,40.9
2026-01-11,PRO020,41.1,71.5,169823,71.4,54.4
2026-01-11,PRO021,51.0,83.2,163797,72.7,84.8
2026-01-11,PRO022,86.3,49.1,113361,81.8,81.0
2026-01-11,PRO023,51.1,42.0,122160,66.4,67.4
2026-01-11,PRO024,89.3,22.5,69022,69.1,84.1
2026-01-11,PRO025,93.9,33.0,53087,68.3,70.7
2026-01-11,PRO026,63.3,48.0,13632,68.3,23.8
2026-01-11,PRO027,95.5,28.6,16466,86.7,66.0
2026-01-11,PRO028,45.8,59.5,126555,88.0,88.3
2026-01-11,PRO029,55.3,30.4,73676,86.0,60.2
2026-01-11,PRO030,74.1,65.4,148027,91.8,45.1
2026-01-11,PRO031,41.9,40.6,61981,66.3,12.4
2026-01-11,PRO032,45.2,27.8,173421,71.8,43.1
2026-01-11,PRO033,79.1,44.2,50030,64.0,17.5
2026-01-11,PRO034,69.3,61.1,58170,91.7,77.7
2026-01-11,PRO035,69.7,68.8,13814,62.5,64.5
2026-01-11,PRO036,66.7,44.7,137188,98.4,22.8
2026-01-12,PRO001,95.6,61.5,167295,64.2,93.6
2026-01-12,PRO002,93.5,50.8,20241,70.5,88.7
2026-01-12,PRO003,85.7,73.6,158230,79.1,60.0
2026-01-12,PRO004,64.7,37.3,12353,78.9,14.8
2026-01-12,PRO005,88.0,27.4,161038,72.2,22.9
2026-01-12,PRO006,94.7,76.8,93341,62.9,63.6
2026-01-12,PRO007,69.1,31.9,128220,95.5,59.4
2026-01-12,PRO008,59.3,24.3,16940,74.8,60.9
2026-01-12,PRO009,72.4,58.7,72249,77.8,61.8
2026-01-12,PRO010,50.1,21.9,8179,74.5,91.9
2026-01-12,PRO011,70.9,41.3,24261,62.4,73.7
2026-01-12,PRO012,75.7,20.6,56555,74.1,66.9
2026-01-12,PRO013,90.9,38.6,165940,86.2,73.4
2026-01-12,PRO014,49.5,67.1,47790,89.0,36.0
2026-01-12,PRO015,63.1,22.4,179165,92.1,64.5
2026-01-12,PRO016,67.6,44.8,44501,71.8,17.0
2026-01-12,PRO017,77.4,23.4,39141,92.8,91.6
2026-01-12,PRO018,47.9,37.9,3411,73.7,89.1
2026-01-12,PRO019,69.8,33.3,165242,84.9,35.6
2026-01-12,PRO020,83.4,64.4,107578,91.3,62.5
2026-01-12,PRO021,94.7,73.2,104213,95.3,45.0
2026-01-12,PRO022,40.7,57.1,112805,63.9,25.8
2026-01-12,PRO023,65.2,44.9,69468,74.3,55.9
2026-01-12,PRO024,96.3,62.6,119375,86.3,62.2
2026-01-12,PRO025,89.0,47.5,68878,84.6,38.4
2026-01-12,PRO026,59.7,53.8,56566,89.2,43.6
2026-01-12,PRO027,41.7,23.8,146510,68.5,74.5
2026-01-12,PRO028,73.2,28.7,63860,80.2,63.7
2026-01-12,PRO029,89.6,55.6,72102,70.2,33.3
2026-01-12,PRO030,87.2,54.2,11308,79.3,10.1
2026-01-12,PRO031,44.8,64.9,134865,62.2,14.3
2026-01-12,PRO032,72.2,22.4,29891,95.0,55.9
2026-01-12,PRO033,84.3,24.2,104813,98.3,23.9
2026-01-12,PRO034,56.7,23.8,110048,83.2,55.8
2026-01-12,PRO035,96.2,66.2,116786,87.2,48.0
2026-01-12,PRO036,59.6,81.0,148656,97.2,10.2
2026-01-13,PRO001,70.7,30.0,168595,80.0,23.4
2026-01-13,PRO002,65.8,30.3,18699,71.9,59.5
2026-01-13,PRO003,56.3,40.4,85247,68.5,36.3
2026-01-13,PRO004,65.4,21.9,99050,85.0,44.0
2026-01-13,PRO005,55.8,22.7,7344,70.9,54.5
2026-01-13,PRO006,85.1,60.0,16994,83.3,62.4
2026-01-13,PRO007,61.0,62.5,7025,76.8,55.0
2026-01-13,PRO008,52.1,63.0,50212,83.4,48.1
2026-01-13,PRO009,77.2,26.5,40635,97.6,16.4
2026-01-13,PRO010,60.2,24.4,71536,72.5,61.2
2026-01-13,PRO011,72.8,56.0,18339,96.3,86.5
2026-01-13,PRO012,87.3,36.3,9825,77.9,30.9
2026-01-13,PRO013,45.1,73.5,43758,81.6,11.0
2026-01-13,PRO014,60.3,49.7,29697,95.4,55.9
2026-01-13,PRO015,65.6,32.6,68931,65.0,71.7
2026-01-13,PRO016,54.8,66.4,88594,79.0,46.7
2026-01-13,PRO017,78.6,62.9,42800,83.8,10.6
